date,DSS-0.Bus-671-V3_pu,DSS-0.Bus-671-V1_pu,DSS-0.Bus-671-V2_pu,DSS-0.Generator-Gen_0-P_mw,CSV-0.csv-0-DNI,PV-0.PV_0-P_gen
2016-01-01 11:30:00,0.960449448465632,0.9634625469842785,1.0100503149980646,-0.33416337523047684,668.3333333333334,334.1666666666667
2016-01-01 11:45:00,0.9595335396242236,0.9632570009444089,1.0101195596726276,-0.3408234620879243,681.6666666666666,340.8333333333333
2016-01-01 12:00:00,0.9606180320452852,0.9644811173915371,1.011266723360291,-0.4225021749335628,845.0,422.5
2016-01-01 12:15:00,0.9575896143030491,0.9610473120231805,1.0107453291723272,-0.23103874679393382,462.08392032113926,231.04196016056963
2016-01-01 12:30:00,0.9531606923182305,0.961492682997575,1.0085712514433103,-0.09749878061470536,195.0,97.5
2016-01-01 12:45:00,0.9522195105069889,0.9606425519363343,1.0086415479100994,-0.028682301471566685,57.36742424242424,28.68371212121212
2016-01-01 13:00:00,0.9527019433211665,0.9606640618326499,1.0098031932225822,-0.04916821349997303,98.33333333333331,49.16666666666666
2016-01-01 13:15:00,0.9559293903792935,0.9647188708393699,1.011229626191078,-0.408308881417562,816.6050808314087,408.30254041570436
2016-01-01 13:30:00,0.9559704595741785,0.9643363410491382,1.012413101078685,-0.33416908059855416,668.3333333333334,334.1666666666667
2016-01-01 13:45:00,0.9559333617354568,0.9644371431709678,1.0120246217790114,-0.299777976093647,599.5577281191808,299.7788640595904
2016-01-01 14:00:00,0.9573736862396929,0.967170616530181,1.0128026592324408,-0.3975031061884748,795.0,397.5
2016-01-01 14:15:00,0.9550459139550088,0.9641347635902531,1.0130411228082654,-0.22883251592627818,457.6699029126213,228.83495145631065
2016-01-01 14:30:00,0.9533709261161638,0.9649591197201322,1.011454192195483,-0.178332705821383,356.6666666666667,178.33333333333334
2016-01-01 14:45:00,0.9534483728003582,0.9636583392684597,1.0116571396894136,-0.06442935686737264,128.85899888410648,64.42949944205324
2016-01-01 15:00:00,0.9526875269706354,0.9651586587536308,1.0106744707642064,-0.020833329057344245,41.66666666666666,20.83333333333333
2016-01-01 15:15:00,0.9550362041864209,0.9685859325378811,1.0113141081004398,-0.2009056975901121,401.8068297655454,200.9034148827727
2016-01-01 15:30:00,0.9549175917342757,0.9682389379503562,1.0113927560351983,-0.13749862016907297,275.0,137.5
2016-01-01 15:45:00,0.9547622880374133,0.9684004012733624,1.0113254750864833,-0.08755412980766436,175.10851760851762,87.55425880425881
2016-01-01 16:00:00,0.9561216744035116,0.9693064877480532,1.0113990521336673,-0.05250024845869644,105.0,52.5
2016-01-01 16:15:00,0.9554487606819437,0.9691760482375342,1.0109171203820935,-0.015747881898219022,31.496598639455776,15.748299319727886
