date,PVSimulator-0.PVPanel_0-irradiance,PVSimulator-0.PVPanel_0-P_dc,PVSimulator-0.PVPanel_0-temperature,InverterSim-0.Inverter_0-Q_ac,InverterSim-0.Inverter_0-P_ac,DSS-0.PVSystem-pv-Q_meas,DSS-0.PVSystem-pv-P_meas,DSS-0.PVSystem-pv-P1,DSS-0.PVSystem-pv-Q1,DSS-0.PVSystem-pv-Q2,DSS-0.PVSystem-pv-P3,DSS-0.PVSystem-pv-P2,DSS-0.PVSystem-pv-Q3,DSS-0.Bus-149-V3_pu,DSS-0.Bus-97-V3_pu,DSS-0.Bus-149-V2_pu,DSS-0.Bus-97-V2_pu,DSS-0.Bus-149-V1_pu,DSS-0.Bus-97-V1_pu,DSS-0.Line-l115-I3_A,DSS-0.Line-l115-I1_ang,DSS-0.Line-l115-Q1_var,DSS-0.Line-l115-P3_w,DSS-0.Line-l115-P2_w,DSS-0.Line-l115-I1_A,DSS-0.Line-l115-P1_w,DSS-0.Line-l115-Q3_var,DSS-0.Line-l115-I2_A,DSS-0.Line-l115-Q2_var,DSS-0.Line-l115-I2_ang,DSS-0.Line-l115-I3_ang
2026-01-01 12:30:00,0.7975280052085842,548.699267583506,60.0,0.0,515.7297308002121,-7.261864561542098e-05,515.7294273705342,171.90941117302773,-5.6219324367248195e-05,-0.00020970445123384706,171.90983632307788,171.91017987442856,0.00019330512998567428,1.0000006748626449,1.005041878616291,1.0000006836002135,1.0118148895619705,0.9999984580880987,0.9908055900123558,104.35242117803296,-8.37104572361629,61.869091493093585,248.65576216411642,201.33041839950738,176.95372406235487,420.4753897298818,-31.407387748750132,84.83304693886365,-31.308319597391804,-111.16116294507985,127.19850132380692
2026-01-01 12:35:00,0.8930688427718132,614.4313638270075,60.0,0.0,580.2047253806846,-0.00015639056523468752,580.2043927009901,193.4009878703869,0.00012607474238939177,-0.00042658242663310374,193.40153732316477,193.40186750743842,0.00014411711900902445,1.0000000780705096,1.0027181195819852,1.0000011506171052,1.0163294314612727,0.9999975643180845,0.9893482294094277,117.54477221113406,-12.030077663165377,99.69570895004416,282.24895792552155,150.84853592882172,199.16678368587839,467.8487091367307,-6.168998268806754,66.27497158694302,-50.816542542350646,-101.38300802412398,121.25171325166419
2026-01-01 12:40:00,0.9511062543161094,654.3611029694832,60.0,0.0,619.6520932210625,0.00014243013539271492,619.6524434708986,206.551359448446,-0.0001886076225691795,0.00039652857660257726,206.55052739755345,206.55055662489917,-6.549081864068284e-05,1.0000002470809901,1.0046616888390625,1.0000011570588485,1.0150090100759206,0.9999979102241651,0.9914805751414401,107.47250763307987,-11.245926829169548,85.26316808487765,257.7890344552543,138.66755034225844,182.0417495333466,428.82859605674156,-13.166903461167836,61.5121481799699,-50.97074196184799,-99.81801396402453,122.92356925532616
2026-01-01 12:45:00,0.6746790529600061,464.1791884364842,60.0,0.0,433.67268815279425,-0.0004646762668758129,433.67147967045014,144.555902288607,-0.0006186194621091091,-0.0003971981810027501,144.5573908017833,144.5581865800598,0.0005511413762360462,1.0000000395438826,1.0020055768272256,1.0000008501687863,1.0133237156718276,0.9999974184824042,0.9852262782294553,137.1187431972319,-11.57757868728445,105.47431652830592,329.2908854199054,214.59775283244358,218.8290265327124,514.884990661762,-4.988760106421221,90.78184132382368,-38.57908075749528,-109.80886071127325,120.86752487746479
2026-01-01 12:50:00,0.7258262816043111,499.36848174376604,60.0,0.0,467.72078721247357,-0.0009103977032345938,467.73197946544934,155.91289703332345,-5.674513902249601e-05,-0.0006290343220462091,155.91026933710128,155.9088130950246,-0.00022461824216588866,1.0000003032312559,1.0029669984864822,1.0000009966419028,1.0144755474434994,0.999997352366885,0.9869760762860792,126.31038777790165,-11.907265144599956,108.31924122373344,302.9459487517246,187.88375047322856,218.5948768667692,513.7192473574308,-16.024993558435963,80.39963079648933,-44.588682436346765,-106.64976432267346,123.0275591674871
2026-01-01 12:55:00,0.8190385213951245,563.4985027198456,60.0,0.0,530.1956849614278,-7.530476685133155e-06,530.195614921978,176.73201441801612,-0.0001805620491704758,1.0637272091116756e-05,176.73149649269251,176.73210401126934,0.00016239430039422588,0.9999998876247957,0.9998917754769915,1.000000955377405,1.0150126827781143,0.999996963413266,0.989540343047414,129.63478076662247,-12.945485351573891,124.69877597553966,311.34916873836977,152.01848251253566,231.77167432842205,542.51547060108,1.7010245046271886,65.71680476046305,-42.46156396664066,-104.39417577235524,119.68655719491034
2026-01-01 13:00:00,0.7220172171455095,496.74784539611045,60.0,0.0,465.17944846819836,-0.0002981529598755514,465.17865840326573,155.05859476856776,-0.00012776095649951459,-0.000380995549086947,155.06023185245684,155.05983178224113,0.00021060354571091012,0.9999999945126409,1.002009532079102,1.000000295215034,1.0113890340199825,0.9999964236943357,0.9845471641297528,136.29850319349794,-13.650949109745362,147.19074109657322,327.3445131626529,208.93680202075157,259.68743997035904,606.09236376194,-3.0395442050517887,87.20879506427755,-14.74081850289878,-115.96465951473786,120.53156464096332
2026-01-01 13:05:00,0.6802786154918642,468.93872561239175,59.583333333333336,0.0,438.26821736179215,-0.00015478207551313975,438.267820996909,146.08944213835957,0.0005027356086011423,-0.00028718943215790205,146.0901126362822,146.08826622226718,-0.00037032825195638,1.0000003696390212,1.0070001689994124,0.9999999598531699,1.0068944272854603,0.9999965552893971,0.98377812261765,127.84383791891683,-13.439308941213119,141.68305776707825,306.4699172994443,263.11871116733363,253.8324819238919,592.9547297065277,-18.906051918883474,109.55233881466981,-0.9115711281498516,-119.80185214839638,123.52967865169359
2026-01-01 13:10:00,0.7994400435862022,552.146590103537,59.16666666666666,0.0,519.0968101910594,-0.00012912345280983572,519.0970170380245,173.03150954796615,-0.00024165671894206753,-0.00033296184772916605,173.03228151162688,173.03322597843155,0.00044549511386139787,1.0000008177246817,1.0068981644233925,1.000000457751002,1.0131184008929777,0.9999962772493911,0.9827572473408099,101.07174012636018,-14.51801630579557,153.59570061546566,239.84718705347976,205.34474344059853,255.11957598996926,593.1747757974674,-37.441370055610925,85.97171924499897,-21.670087759264817,-113.9761321826282,128.87223370846698
2026-01-01 13:15:00,0.6293362478981928,435.5006835455494,58.75,0.0,406.0463404940557,0.00018665032347780656,406.04641681689833,135.3497826681058,0.00024592599865718513,0.00033931748391478325,135.34841011358023,135.3482240352123,-0.0003985931590941618,1.000000018583986,1.0021748044944199,1.0000002298910706,1.0094593553867837,0.9999970995388621,0.98630677885241,127.51715709853156,-11.633207988058867,118.53221449125135,306.2434716468139,247.16660798186558,244.76223403043196,575.7886626311714,-3.859914285475505,103.03770530076808,-12.323971528405934,-117.14587032137466,120.72171229682324
2026-01-01 13:20:00,0.6935946497476945,480.89229049173485,58.333333333333336,0.0,449.823195414493,7.591390144534673e-05,449.82267810563087,149.94251333769859,-2.549996172729152e-05,0.0006212241720349994,149.93975057913877,149.94041418879348,-0.0005198103088623611,0.9999979705116667,0.9946606098597155,1.0000003831518571,1.0058463159133646,0.9999979063702419,0.9919279396812751,159.76638634119863,-9.756789810568751,84.78488844979745,374.58902919669356,288.55955492422055,208.32065640623617,493.1028047500492,83.22256355156944,120.41273310548581,-19.305893896083813,-116.17275255772566,107.47352657259677
2026-01-01 13:25:00,0.6936629370367203,481.8645202615084,57.91666666666666,0.0,450.76384436201954,-0.00109140767586905,450.7624701531297,150.24988712028167,-0.0014330910543776554,-0.001438733262664755,150.25543108884776,150.25715194400024,0.0017804166411733604,1.0000000022561784,1.0013036529308486,1.0000007496825338,1.015855947147153,0.9999957698954848,0.9787063782748529,124.18982923364865,-15.21921967969728,174.84126634114983,298.26038520899493,230.17800866914826,277.32329084331667,642.7085946549735,-3.080326708388573,96.90259203813797,-34.428790277067804,-111.49337972454352,120.59131048410144
2026-01-01 13:30:00,0.8878721666772342,617.9590280073551,57.5,0.0,583.6812126530305,0.00030669834719174107,583.6822558893093,194.56233194061107,9.068628778641142e-05,0.0005810604562720982,194.55983622366526,194.560087725033,-0.0003650483968667686,0.9999998164653424,1.0002786042020955,1.0000012066563184,1.0184526559420108,0.9999965376806398,0.9862310457611568,111.27424711699167,-14.501010498258255,142.84445836864572,267.2054508385574,157.88661947986773,237.5333127727949,552.3276432028573,5.192175948796736,69.38056366308963,-53.28841944604351,-101.35012397369056,118.88644570298902
2026-01-01 13:35:00,0.8864381352506172,618.1428596480971,57.083333333333336,0.0,583.8624228777096,0.00021733878308805292,583.8629118703607,194.62192118297753,-0.00024403156987318653,0.000503680131820147,194.62037228091165,194.6206184064715,-4.230977885890752e-05,0.999999404492047,0.9996291733124008,1.0000009779409886,1.0156789771224324,0.9999969623687549,0.990713648912886,124.34163352355736,-13.251140760965406,124.8661481932323,297.7888501092029,163.24001492801938,226.82139842663932,530.2695899096216,22.540540598753054,70.34244092437456,-43.540746459577115,-105.06549996151527,115.67096523708683
2026-01-01 13:40:00,0.7609259836420775,531.6336205712649,56.66666666666666,0.0,499.0846576841568,-0.0006273935990520839,499.08351036300894,166.3589963609393,-0.00019268785916756314,-0.0010307543766830349,166.36216095999455,166.36235304207509,0.000596048636798514,1.000000180381403,1.0012686564062467,1.0000016154922766,1.0210009441676369,0.9999958549494156,0.9810267876789269,107.45676532713806,-15.394355824110942,171.39850716228895,257.8812529886269,167.2225933499995,268.8425595375487,622.533105138371,-10.309527781247992,75.62420415372488,-70.90183236889472,-97.02343892845923,122.28899575881346
2026-01-01 13:45:00,0.5430210315599827,380.1147220919879,56.25,0.0,352.3728885126899,-0.0004137845974191805,352.37208804079216,117.45628848770984,-0.0005991674074912226,-0.00034530578408157453,117.45758243988053,117.45821711320178,0.0005306885941536166,1.0000000464422691,0.9983430042810763,1.000001575262708,1.020868670447705,0.9999956379890373,0.9758147355077099,133.8359145237251,-14.827091111928375,180.11583111401478,321.40190141233745,212.98135417211265,293.0703615372874,680.4518050803924,-5.205428989220003,93.2958885241892,-69.63564864228995,-101.89479000811978,120.92745220495462
2026-01-01 13:50:00,0.7688316601570532,539.2072709901466,55.833333333333336,0.0,506.46686686700855,0.0004091495548746025,506.46735993971515,168.82427183708324,-0.0001066161619128252,0.0009179012059903471,168.82130327405204,168.8217848285799,-0.0004021354892029194,0.9999987609228468,0.9965895622841194,1.0000006801310086,1.0161109824251964,0.9999953140855496,0.9845392721766547,163.64564458852357,-17.399056654357732,194.59136647066757,389.9486884947796,212.30330239308714,270.96007503483696,621.0090735680292,49.197215170349054,89.3478350230682,-31.269434402913788,-111.62162343381064,112.80884533992835
2026-01-01 13:55:00,0.6961895740318234,489.18920735302794,55.41666666666666,0.0,457.85465601494747,-8.571981060777034e-05,457.85450229830064,152.61762933718566,8.60945250497025e-06,-0.0002342043960088631,152.61856202120165,152.6183109399133,0.00013987513289612252,0.9999998475925327,0.9977730156445468,1.0000011570703617,1.015692743931124,0.9999953050991655,0.9812700213430225,154.21054516817205,-18.850568297275153,195.46188607674188,370.3685221528753,202.07448493349887,251.8894431672273,572.5336665344535,2.825875529992045,86.83555809888286,-51.60555755730661,-105.67433751016756,119.5623521468858
2026-01-01 14:00:00,0.6260655729795739,440.75016337762,55.0,0.0,411.09502801894337,-0.0004237167337105348,411.09409378706107,137.03058178689787,-0.0004987685312862596,-0.00020109656221029582,137.03127813651673,137.03223386364647,0.0002761483597860206,0.9999992087180138,0.9966264674290899,1.0000010112644595,1.0176487773714844,0.9999946289516533,0.9774664004181114,183.35701520623172,-18.541744791226392,223.4969083433623,439.39230035577515,213.45174507572696,292.64441149252383,666.3822891677536,29.512840156716965,90.86650339230786,-45.47110839862468,-107.97446775854473,116.15677584579846
2026-01-01 14:05:00,0.7396886043984476,523.6995319141009,53.75,0.0,491.35932381087446,0.0004505467656408655,491.36075192272796,163.78872178610715,2.0054970218552625e-06,0.000874937285319902,163.786284531971,163.7857456046498,-0.0004263960167008918,0.9999997081577655,1.0011578955714893,1.0000012783511372,1.0152021909989644,0.9999968796386355,0.9893767197821606,149.798341209735,-14.116371983189309,128.6004390579749,359.6718238784225,172.4057563927468,219.5502109175657,511.38707249105676,8.908170553148958,75.53960899693776,-56.50603386137214,-101.85366017565201,118.58073628521959
2026-01-01 14:10:00,0.7777545391536559,553.761231877403,52.5,0.0,520.6744129246126,-0.00013043290995574353,520.6736409946877,173.55797822184695,-0.00012200316186226702,-2.3360803214018232e-05,173.5572817049395,173.55838106790134,1.4931055120541715e-05,0.9999990841878749,0.9948723023020806,1.000001554453811,1.0166961288503895,0.9999959706385941,0.9893066762038152,175.8602752358788,-17.669951326756927,167.41206192995548,420.92132404094366,145.82357403954686,229.64974891847658,525.5449274053794,35.03425329917349,67.00425985423131,-68.0720559740231,-94.97650951738622,115.24154444858976
2026-01-01 14:15:00,0.8004643659344961,573.1324860090992,51.25,0.0,539.6284021294844,-0.0004203687018434721,539.6273435289455,179.87382606377298,-8.971520646991849e-05,-0.0007113481295818928,179.87713546681434,179.87638199835823,0.00038069463420833927,0.9999993021814919,1.0003733368057777,1.0000007309635874,1.0145271016974176,0.999995523321822,0.9814442024510015,166.50472498751844,-18.662799964074374,186.31942577325623,399.0666386656441,203.30923352973636,242.43577104592683,551.6594758432652,25.91127872540435,85.78126766407378,-33.3577966594228,-110.68253427201664,116.28448354939832
2026-01-01 14:20:00,0.7762906387202125,558.929259878553,50.0,0.0,525.726225926852,-0.0003487658753956566,525.7255446357947,175.24049533174068,-0.0003004913606646369,-0.0005238467982708243,175.2424449997795,175.24260430427455,0.00047557228353980465,1.0000000492185885,1.0017372757477,1.0000005891716381,1.0139147955356453,0.9999947378070856,0.978686725903356,140.76266707666002,-19.624865489112945,219.34497781202072,338.0359773238114,213.2846245259757,271.92925235715745,615.175160877148,-5.490872213302035,89.53158572732043,-27.381338722556553,-112.6847061654089,120.9301475455768
2026-01-01 14:25:00,0.722685054942488,523.2239797783614,48.75,0.0,490.89655060079355,0.00023306702536501686,490.89657498571967,163.63301972124432,0.00020340659117937322,0.00034247967734700067,163.6318877303116,163.63166753416377,-0.00031281924316135703,0.9999991693866332,0.9981385098430499,0.9999999928195856,1.0105335949377896,0.9999953868636572,0.9801764279595572,166.58083737124812,-18.280773531869922,191.87470945945373,398.8395030256482,275.9832626706694,254.6985601429745,580.8555981168694,31.604241146523332,114.91248030991184,-2.453017098751443,-119.49112136668226,115.4687879905858
2026-01-01 14:30:00,0.7690289145197945,559.8530497704104,47.5,0.0,526.6296174484194,6.819841718061068e-05,526.6302808918781,175.54389191142369,0.00010277987357221718,0.00017071459608268924,175.54323301260558,175.54315596784878,-0.00020529605247429574,0.9999997699496341,1.00143814371605,1.0000006833186366,1.0143894211851388,0.9999960470729822,0.9830071996842021,139.02151828498396,-15.939758056531172,163.66090870131652,333.83498539031996,202.11523152296496,248.13714683347703,573.0555689419452,6.518764027573081,85.15567571961294,-31.30410492338449,-111.19611412417555,118.88088667028492
2026-01-01 14:35:00,0.7464490671123872,546.4007171262674,46.25,0.0,513.4855640491348,-0.0007298796383493029,513.4867553680119,171.1629718398708,0.004322082679680534,0.0007237515623273793,171.17004611282442,171.15373741531673,-0.005775713880357216,1.0000003277788998,1.003676828024016,1.0000003626156682,1.0126877173439568,0.9999961066903683,0.982926626215444,120.7875036647033,-15.387205963515516,160.9865296848865,289.60954537753446,231.4222946031958,252.62476695909947,584.9992082007252,-16.943485394890143,96.64090225735401,-17.85413030989058,-115.58870379420595,123.34786155700797
2026-01-01 14:40:00,0.5721100312671982,421.07298301265786,45.0,0.0,392.18942512297946,-0.0005972475539956577,392.1881151857858,130.72878398982834,-0.0008858473179561771,1.2522358803835232e-05,130.72857781227245,130.730753383685,0.0002760774051566841,0.9999998192283446,0.9958224357910206,1.0000009383141344,1.0186712717739375,0.9999954504878552,0.9790404050142898,151.1928299910711,-15.361313616047704,188.10756923024613,363.1081086753105,225.17428531047796,295.67215355986093,684.7684309514807,4.11404039637887,95.40550214093427,-42.462225940964785,-109.32116047783782,119.3503771377755
2026-01-01 14:45:00,0.7398183714095471,547.4655948430649,43.75,0.0,514.52515917736,0.0004639271061332694,514.5264152306381,171.51036041946617,0.00037092644861149896,0.0007915927691501566,171.50835196189647,171.5077028492755,-0.0006985921116283862,1.0000000167005174,1.000491878667429,1.0000011808893068,1.0184559920992244,0.9999962881107326,0.9850669750485994,128.75320744732142,-14.372558302188343,153.08736597355409,309.2130544778631,172.78987809355868,256.79385877177725,597.4582190838507,-3.8089185990915286,75.16974120920563,-52.33330572074582,-103.15011329987428,120.70532620811981
2026-01-01 14:50:00,0.6448175676704468,479.74427034681247,42.5,0.0,448.71262854199364,0.002540387252912296,448.70989634519174,149.57711063848964,-0.0020534858096953033,0.007164860557015345,149.5628260138374,149.56995969286467,-0.0025709874944077455,0.9999998059554169,0.9990694629673502,1.0000011190927474,1.0171048765798074,0.9999965453382723,0.9858300949539179,142.86258681954476,-13.410987169827552,142.0798156933388,343.08927636861796,196.85365819728642,255.07107179944853,595.9183935852429,4.883182169389416,84.55649187125984,-49.925855269743764,-105.7690235309537,119.18410683033328
2026-01-01 14:55:00,0.5493034686016018,410.8789945139982,41.25,0.0,382.4154615865006,-0.0006324360551298013,382.41362664983046,127.47158347061172,-0.0007658470901224063,0.00056750580874359,127.46994290215423,127.47210027706448,-0.00043409477375098504,0.9999984794662324,0.9919474893891135,1.0000005307146431,1.0142041171588736,0.9999957434626635,0.9806779872787539,195.33269679475393,-14.788547653425255,175.74330311851352,465.22690399294964,261.5119935720015,286.6839701543544,665.7422437696098,60.5049937378302,109.39337204983904,-25.358802175606865,-114.46169867194159,112.58937883923859
2026-01-01 15:00:00,0.6252290503730419,470.17224588052756,40.0,0.0,439.45972483183255,0.0001480532497680542,439.46028234707967,146.4870185176002,0.00046541191015603544,-5.333414229971823e-05,146.48731501462314,146.4859488148563,-0.000264024518088263,0.9999988535720828,0.9995760674101409,1.00000049812077,1.0121527033421374,0.9999962759678204,0.982931672624492,176.4771937665118,-14.02568963345259,153.4393164582938,421.47231552413496,240.13246318365486,263.61796355030833,614.2754515641082,44.911364905125524,100.46884876927784,-23.74812523848482,-114.3523668092624,113.91704924894402
2026-01-01 15:05:00,0.648593281940762,488.6069390620407,39.583333333333336,0.0,457.2907176793486,-9.773743609230227e-05,457.2902776480555,152.43055547824687,0.000527644483768654,-0.0001257852513808757,152.43087715708822,152.42884501272042,-0.0004995966684800806,0.999998984668702,1.003855751688179,0.9999991852214581,1.005446159381207,0.9999960822976268,0.9845021373617785,165.51598054346795,-14.763412218360894,161.74345448631374,395.559524467931,314.8025323229905,264.2844273590853,613.7966834327827,39.552829254611396,131.7364210327828,31.766736678550863,-125.76263422434458,114.28932642711719
2026-01-01 15:10:00,0.623736688625417,470.71328768264806,39.16666666666666,0.0,439.98240315339257,0.00022218670875372488,439.98261040451564,146.6629130216528,0.00016903124781310908,0.0009489178954536329,146.65943005988515,146.66026732297766,-0.0008957624345130171,0.9999986036537966,0.9985997007958545,1.0000002076451902,1.0059243495843295,0.999996987343476,0.9905616054808825,186.049891829525,-12.275508229375566,123.42532277835801,443.4020258710076,265.77720869709407,241.71856321476494,567.2805644924455,55.401642384407026,110.76310887582184,-11.556879249535589,-117.51051241805855,112.87739559555453
2026-01-01 15:15:00,0.5946960668553215,449.5902265426231,38.75,0.0,419.6052627636794,-7.312635229573061e-05,419.6053856772385,139.8680233075668,-0.00028348932022163355,-5.4280950003885666e-05,139.8682499783553,139.86911239131638,0.0002646439179297886,0.9999989358464894,0.9994591816705622,1.000001080108015,1.0116433367834188,0.9999967771329441,0.9893801986560641,177.50057601583185,-12.822184438840123,132.293245466562,424.30557537142585,227.12597632925463,248.2126476476821,581.285443872826,41.35728248973028,96.70274375175599,-48.558100618305154,-107.93250319527326,114.43236969289698
2026-01-01 15:20:00,0.1887746970565773,142.96537057084785,38.333333333333336,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.9999984027733373,0.9914809716191557,1.0000017610670244,1.011725035240455,0.9999971495550514,0.9861823727543877,248.1068821786215,-9.754555389667258,115.43028661698466,592.6080895889442,308.00247528738316,283.6893280023066,671.5077500876434,62.51614469526324,132.34373755945853,-78.54879320935402,-105.69343537264507,113.97716485552176
2026-01-01 15:25:00,0.651666216431628,494.39743619946177,37.91666666666666,0.0,462.90093902822053,0.00022309539192110606,462.901725734867,154.3012891639221,0.0001029668089909137,0.0003502899176091887,154.30051536825528,154.29992120268963,-0.00023016133467899637,0.9999982483683346,0.9976178140194274,1.0000013669191241,1.0127677557662476,0.999997513056358,0.9941772054886249,179.71641736461163,-11.3468359149948,101.51154644285468,425.7913968116464,208.27422119500798,214.83236711695946,505.89414794648883,70.80303300962093,90.31972994185186,-60.66031852827461,-103.76196407260257,110.55834695748308
2026-01-01 15:30:00,0.5997514319750779,455.81108830105916,37.5,0.0,425.60026631316987,0.0032922288900690544,425.5917682494244,141.86607605023298,-0.0007502988803871631,0.0023609737249062164,141.86679558778275,141.85889661140868,0.0016815540455500013,0.9999984144876513,0.9963294272090817,1.0000008675650744,1.0085521256578291,0.999997584507859,0.9947304148606566,171.6592737310827,-10.870284275567457,98.38480429377731,407.3094709776354,272.54902031989405,217.2268953366935,512.3689302856208,63.869294796001036,114.68779903046516,-39.90441296737055,-111.67076495323336,111.08760285848167
2026-01-01 15:35:00,0.5746558367485249,437.50464371121035,37.083333333333336,0.0,407.9732157037182,-0.00013775678260753916,407.9723822060615,135.99252012083588,-0.00023771183336248215,0.000941862228421087,135.98919314991167,135.99066893531398,-0.000841907177666144,0.9999969298531424,0.988629710568033,1.0000005549897915,1.0054012264902945,0.9999978010203526,0.998628639950386,224.23868689295787,-9.921442327768798,89.13404798275401,523.5444930113792,294.41495387193834,215.40795610190688,509.62464647916676,126.32687443575624,123.08617493360322,-26.728316685583835,-114.81304472461322,106.43361760171159
2026-01-01 15:40:00,0.5643266883220839,430.3931542936426,36.66666666666666,0.0,401.13770052944597,-0.00014658968413050382,401.1376977515026,133.7113489051291,-0.0001564565912390208,-0.0005186109382193535,133.71324597471974,133.71310287165377,0.0005284778453278705,0.9999976062304894,0.9921810389547169,1.000000711753804,1.0086742589089266,0.9999975336664809,0.993566432602065,202.483210870305,-10.744976449760987,100.39609888800368,476.38004039213223,279.6680366751852,224.22251212088386,529.0902055801967,97.81422572059991,117.26450530236839,-33.298611895681695,-113.21043054130288,108.39619674805117
2026-01-01 15:45:00,0.540084675716002,412.62469224702556,36.25,0.0,384.08824777327663,-0.0004914281874189328,384.08667749007736,128.02939770416248,0.0009383573641134717,-0.0007842055512592196,128.03024204294243,128.02703774297242,-0.0006455800002731849,0.9999968357400116,0.9900072214786769,0.9999991641379181,0.99657874209434,0.9999968652133386,0.9944477503074497,234.55908363540777,-12.246975198814713,128.41510642069494,548.1253050940269,377.48689571771445,252.0683207077985,591.6340607226258,130.1137926772018,157.73518056496977,32.04288484974802,-124.85241175873388,106.64557801731084
2026-01-01 15:50:00,0.5258809115981512,402.47419100978505,35.833333333333336,0.0,374.3673841741046,-0.0002956414973618848,374.3667332864897,124.78817430818378,4.482339089508969e-05,-0.0005433924670069245,124.78972805678606,124.78883092151987,0.00020292757874995005,0.9999971473164494,0.9929103784285902,0.9999985323457476,0.9943099824225977,0.9999966571172794,0.9896795003455325,229.77361731646778,-12.322025724680866,136.9772863855487,539.3509234129633,389.7516225102493,267.263578428359,627.1202180513753,116.84964954080651,164.12502915330867,58.99444361588321,-128.60771365885438,107.77514374626934
2026-01-01 15:55:00,0.5060611837844108,387.98024090138165,35.416666666666664,0.0,360.1221096836862,-0.0007679986942466714,360.12110325841786,120.03784397136316,-0.0024061940330075233,0.00011944843603123445,120.0391679043478,120.04409138270692,0.0015187469027296175,0.9999968252065391,0.987271898647749,0.9999999331805328,1.0082165054089578,0.9999951612822822,0.982133397791309,244.8924087154194,-15.601086959994372,200.1785007707422,573.5583107907443,310.7505663392474,309.9277470505348,716.9524928795531,130.31052169951317,129.38364733138903,-0.24519833098052188,-119.95520612872745,107.19911418219912
2026-01-01 16:00:00,0.488594657976944,375.24069732629295,35.0,0.0,347.58024381336327,-6.829062201541091e-05,347.5799663825961,115.86090973324971,0.00010688666810347058,0.000491056302234938,115.85922129632858,115.85983535301783,-0.0006662335923538194,0.9999939207787859,0.9656177188827006,0.9999996430812123,1.0099852766968873,0.9999942428246396,0.984852712124688,347.6299637940176,-17.36019618785368,239.05827767824044,795.8133130951696,338.42884354362525,333.604413091015,764.7449301833186,252.54759468885464,140.99495258485783,11.909516413303093,-122.01589387932569,102.39234968072795
2026-01-01 16:05:00,0.4744605232174368,365.01829586194805,34.583333333333336,0.0,337.5516708469889,-0.0002707354214817315,337.55131379678534,112.51607554097463,-0.0005894943351322582,-0.00028241975751006976,112.5174340965432,112.51780415926751,0.0006011786711605965,0.9999940821463665,0.9719950961391138,0.9999972133597902,1.0031602893674558,0.9999917768111004,0.9717862165818754,360.794711113828,-19.825134638806876,342.86631025940784,831.1050576461996,464.39567485114605,420.9491991283772,951.104499279502,245.27895857338373,199.17287148384753,114.76991883868628,-133.88243627854797,103.55630290948642
2026-01-01 16:10:00,0.4001242820339237,308.3624466874772,34.166666666666664,0.0,282.53843839716825,-0.0001465880808200381,282.53821152225106,94.1789108502398,0.00018267652338272455,-0.0006355989811636391,94.18027425388024,94.17902641813102,0.0003063343769608764,0.9999951147633281,0.984601761734558,0.9999952576276108,0.9906786181536162,0.9999923820381361,0.9695025057390574,335.8783260689891,-18.515330790536293,316.97619370256876,781.1225276975784,592.7884593778758,415.62552253276453,946.5694635236313,201.52915306784507,260.12454362309666,197.29335721422765,-138.40939472628168,105.53216153454467
2026-01-01 16:15:00,0.3840480777154971,296.4851159963638,33.75,0.0,271.1275645179431,0.0004412322029234021,271.1281954598173,90.37803978610258,-0.0007161434695376556,0.002458056584466249,90.37264934685335,90.37750632686136,-0.0013006809120051912,0.999994670204591,0.9798877542882746,0.9999960104360164,0.9951049097281404,0.9999925385107411,0.9709874366171596,346.1302958367826,-18.382645149259744,310.39592542168924,801.5818949389591,550.5746019086153,409.83223936901436,934.0968822861965,220.37479772455072,239.36468321654772,165.4560146650734,-136.7270536534179,104.62668205497485
2026-01-01 16:20:00,0.3466539197362525,268.0790312627019,33.333333333333336,0.0,244.00871224896298,-0.0010217094405411443,244.0070603660145,81.33438435814513,-0.0005670296338025764,-0.000973658899696602,81.33673706775046,81.33593894011894,0.000518979092958034,0.9999939098642749,0.9803898704476495,0.9999951553153611,0.9914019374227475,0.9999911692655443,0.9684773792769106,366.2442724496518,-19.89870608364878,368.2368285600436,842.5985155371526,619.6737720422187,450.495410180875,1017.3899885406064,252.5465681015964,271.29352784365346,201.4085004627164,-138.0062020644244,103.31416837824354
2026-01-01 16:25:00,0.3565965605208991,276.2434688835232,32.916666666666664,0.0,251.77838604378547,-4.9656404890811254e-05,251.77819646825742,83.92685730063292,0.00030772198992508494,0.00022383720832294785,83.92568641915129,83.92565274847321,-0.000581215603138844,0.9999922080077763,0.9705812728325426,0.9999953034137947,0.9902895494899558,0.9999921554849409,0.9779380365888198,418.93770010499236,-19.368946839786197,326.85245470031316,952.4671063070458,625.5482637983226,410.3640690484015,929.8201808714873,324.37474793823645,272.81512138028023,195.00322436773644,-137.31474572563232,101.1918042028505
2026-01-01 16:30:00,0.3002594943008794,233.00136757748243,32.5,0.0,210.85463538635628,-0.00013474322498450465,210.85529986988422,70.28080920703992,-0.003649035644450578,0.0005552043093739484,70.28455722218189,70.2899334406624,0.002959088110092125,0.9999940871767692,0.9743158643080385,0.9999969529653743,1.0031730558443341,0.9999914541888905,0.9701457477127762,371.3523844909271,-19.3175404573003,356.04327262127975,857.648246151971,514.4346782401715,448.16012189213296,1015.779924399778,244.79743833899073,220.46434754340646,125.42765329679283,-133.70299856335876,104.06858884803138
